ASE,compare,final,Freq,isoform_compare,feature_type,mean_delta_psi_mean,medianp,uncertainty,alternative_transcripts,total_transcripts,classification
ENSG00000138078.16;A3:chr2:44360038-44361380:44359750-44361380:-,D5/D6,non-DAS,2,ENSG00000138078.16;A3:chr2:44360038-44361380:44359750-44361380:- D5/D6,non-DAS,0.016551129,1,73.39831124,ENST00000409936.5,"ENST00000409936.5,ENST00000410081.5",Low Confidence
ENSG00000138078.16;A3:chr2:44360038-44361380:44359750-44361380:-,F7/D6,non-DAS,2,ENSG00000138078.16;A3:chr2:44360038-44361380:44359750-44361380:- F7/D6,non-DAS,-0.017779843,0.643856144,-127.3775558,ENST00000409936.5,"ENST00000409936.5,ENST00000410081.5",Low Confidence
ENSG00000138078.16;A5:chr2:44346390-44361380:44346390-44361417:-,D5/D6,non-DAS,2,ENSG00000138078.16;A5:chr2:44346390-44361380:44346390-44361417:- D5/D6,non-DAS,-0.06185846,0.300865801,-8.616226629,ENST00000409411.6,"ENST00000409957.5,ENST00000409411.6",Low Confidence
ENSG00000138078.16;A5:chr2:44346390-44361380:44346390-44361417:-,M8/D6,non-DAS,2,ENSG00000138078.16;A5:chr2:44346390-44361380:44346390-44361417:- M8/D6,non-DAS,0.018388305,0.313436563,30.79832002,ENST00000409411.6,"ENST00000409957.5,ENST00000409411.6",Low Confidence
ENSG00000138078.16;A5:chr2:44346390-44361417:44346390-44361524:-,D5/D6,non-DAS,2,ENSG00000138078.16;A5:chr2:44346390-44361417:44346390-44361524:- D5/D6,non-DAS,-0.023268072,0.293581419,-84.98855817,ENST00000409957.5,"ENST00000541738.5,ENST00000540817.1,ENST00000409957.5",Low Confidence
ENSG00000138078.16;A5:chr2:44346390-44361417:44346390-44361524:-,F7/D6,non-DAS,2,ENSG00000138078.16;A5:chr2:44346390-44361417:44346390-44361524:- F7/D6,non-DAS,-0.082761886,0.708791209,-24.70076362,ENST00000409957.5,"ENST00000541738.5,ENST00000540817.1,ENST00000409957.5",Low Confidence
ENSG00000138078.16;A5:chr2:44346390-44361417:44346390-44361524:-,M8/D6,non-DAS,2,ENSG00000138078.16;A5:chr2:44346390-44361417:44346390-44361524:- M8/D6,non-DAS,-0.089034205,0.695911232,-24.71702866,ENST00000409957.5,"ENST00000541738.5,ENST00000540817.1,ENST00000409957.5",Low Confidence
ENSG00000138078.16;AF:chr2:44346390-44361380:44361494:44346390-44361524:44361862:-,D5/D6,non-DAS,2,ENSG00000138078.16;AF:chr2:44346390-44361380:44361494:44346390-44361524:44361862:- D5/D6,non-DAS,-0.083765692,0.224275724,-13.73863219,ENST00000409411.6,"ENST00000541738.5,ENST00000409411.6",Low Confidence
ENSG00000138078.16;AF:chr2:44346390-44361380:44361494:44346390-44361524:44361862:-,F7/D6,non-DAS,2,ENSG00000138078.16;AF:chr2:44346390-44361380:44361494:44346390-44361524:44361862:- F7/D6,non-DAS,-0.070177295,0.382617383,-12.54523667,ENST00000409411.6,"ENST00000541738.5,ENST00000409411.6",Low Confidence
ENSG00000138078.16;SE:chr2:44346390-44359497:44359750-44361380:-,M8/D6,non-DAS,2,ENSG00000138078.16;SE:chr2:44346390-44359497:44359750-44361380:- M8/D6,non-DAS,0.04517831,0.695911232,84.34807901,ENST00000410081.5,"ENST00000409411.6,ENST00000410081.5",Low Confidence
ENSG00000138078.16;SE:chr2:44346390-44359497:44360038-44361380:-,D5/D6,non-DAS,2,ENSG00000138078.16;SE:chr2:44346390-44359497:44360038-44361380:- D5/D6,non-DAS,-0.015375892,0.609140859,-49.61884363,ENST00000409936.5,"ENST00000409411.6,ENST00000409936.5",Low Confidence
ENSG00000138078.16;SE:chr2:44346390-44359497:44360038-44361380:-,F7/D6,non-DAS,2,ENSG00000138078.16;SE:chr2:44346390-44359497:44360038-44361380:- F7/D6,non-DAS,-0.010633585,1,-164.597456,ENST00000409936.5,"ENST00000409411.6,ENST00000409936.5",Low Confidence
ENSG00000138078.16;SE:chr2:44346390-44359497:44360038-44361380:-,M8/D6,non-DAS,2,ENSG00000138078.16;SE:chr2:44346390-44359497:44360038-44361380:- M8/D6,non-DAS,0.078838123,0.60989011,33.66915091,ENST00000409936.5,"ENST00000409411.6,ENST00000409936.5",Low Confidence
ENSG00000138172.11;A3:chr10:103451285-103452156:103451182-103452156:-,F7/D6,non-DAS,3,ENSG00000138172.11;A3:chr10:103451285-103452156:103451182-103452156:- F7/D6,non-DAS,0.045987936,1,6.221131211,"ENST00000260743.10,ENST00000461631.1","ENST00000461631.1,ENST00000369788.7,ENST00000260743.10",Medium Confidence
ENSG00000138382.15;A5:chr2:169824640-169824782:169824640-169824868:-,M8/D6,non-DAS,2,ENSG00000138382.15;A5:chr2:169824640-169824782:169824640-169824868:- M8/D6,non-DAS,0.050546943,1,1.472341925,"ENST00000409965.5,ENST00000410097.5,ENST00000471560.1","ENST00000410097.5,ENST00000409837.5,ENST00000538491.1,ENST00000471560.1,ENST00000308099.7,ENST00000392640.6,ENST00000409965.5",Low Confidence
ENSG00000138398.17;AF:chr2:169584342:169584490-169603642:169584647:169584899-169603642:+,D5/D6,non-DAS,2,ENSG00000138398.17;AF:chr2:169584342:169584490-169603642:169584647:169584899-169603642:+ D5/D6,non-DAS,-0.020909663,1,-0.115609432,"ENST00000414307.6,ENST00000679324.1,ENST00000433207.6,ENST00000677392.1,ENST00000678088.1","ENST00000414307.6,ENST00000678088.1,ENST00000433207.6,ENST00000677392.1,ENST00000679324.1,ENST00000678499.1",Low Confidence
ENSG00000138399.18;SE:chr2:169537340-169538013:169538141-169540051:-,D5/D6,non-DAS,2,ENSG00000138399.18;SE:chr2:169537340-169538013:169538141-169540051:- D5/D6,non-DAS,0.033369019,1,4.461597784,ENST00000453153.7,"ENST00000453929.6,ENST00000453153.7",Low Confidence
ENSG00000138399.18;SE:chr2:169537340-169538013:169538141-169540051:-,F7/D6,non-DAS,2,ENSG00000138399.18;SE:chr2:169537340-169538013:169538141-169540051:- F7/D6,non-DAS,0.042852401,1,1.749961031,ENST00000453153.7,"ENST00000453929.6,ENST00000453153.7",Low Confidence
ENSG00000138399.18;SE:chr2:169537340-169538013:169538141-169540051:-,M8/D6,non-DAS,2,ENSG00000138399.18;SE:chr2:169537340-169538013:169538141-169540051:- M8/D6,non-DAS,0.065812208,0.152097902,2.759926096,ENST00000453153.7,"ENST00000453929.6,ENST00000453153.7",Low Confidence
ENSG00000138413.14;AF:chr2:208253959-208254031:208254322:208253959-208254343:208254458:-,D5/D6,non-DAS,2,ENSG00000138413.14;AF:chr2:208253959-208254031:208254322:208253959-208254343:208254458:- D5/D6,non-DAS,0.000492297,1,3726.689045,ENST00000415913.5,"ENST00000415913.5,ENST00000446179.5",Low Confidence
ENSG00000138413.14;AF:chr2:208253959-208254031:208254322:208253959-208254343:208254458:-,F7/D6,non-DAS,3,ENSG00000138413.14;AF:chr2:208253959-208254031:208254322:208253959-208254343:208254458:- F7/D6,non-DAS,0.010095987,1,65.07299964,ENST00000415913.5,"ENST00000415913.5,ENST00000446179.5",Medium Confidence
ENSG00000138413.14;AF:chr2:208253959-208254031:208254322:208253959-208254343:208254458:-,M8/D6,non-DAS,4,ENSG00000138413.14;AF:chr2:208253959-208254031:208254322:208253959-208254343:208254458:- M8/D6,non-DAS,-0.01015233,1,-57.67126718,ENST00000415913.5,"ENST00000415913.5,ENST00000446179.5",High Confidence
ENSG00000138468.16;SE:chr3:101372126-101398861:101399055-101417593:-,D5/D6,non-DAS,2,ENSG00000138468.16;SE:chr3:101372126-101398861:101399055-101417593:- D5/D6,non-DAS,-0.001371103,0.212287712,-2126.989544,"ENST00000394095.7,ENST00000348610.3","ENST00000394095.7,ENST00000394094.6,ENST00000348610.3",Low Confidence
ENSG00000138468.16;SE:chr3:101372126-101398861:101399055-101417593:-,F7/D6,non-DAS,2,ENSG00000138468.16;SE:chr3:101372126-101398861:101399055-101417593:- F7/D6,non-DAS,0.001174991,0.186688312,1661.754107,"ENST00000394095.7,ENST00000348610.3","ENST00000394095.7,ENST00000394094.6,ENST00000348610.3",Low Confidence
ENSG00000138468.16;SE:chr3:101372126-101398861:101399055-101417593:-,M8/D6,non-DAS,2,ENSG00000138468.16;SE:chr3:101372126-101398861:101399055-101417593:- M8/D6,non-DAS,0.01862904,0.561063936,171.9555549,"ENST00000394095.7,ENST00000348610.3","ENST00000394095.7,ENST00000394094.6,ENST00000348610.3",Low Confidence
ENSG00000138496.17;A5:chr3:122559709-122564111:122559709-122564245:-,D5/D6,non-DAS,3,ENSG00000138496.17;A5:chr3:122559709-122564111:122559709-122564245:- D5/D6,non-DAS,0.046958134,1,18.26284551,"ENST00000492382.5,ENST00000462315.5","ENST00000492382.5,ENST00000462315.5,ENST00000682323.1",Medium Confidence
ENSG00000138496.17;A5:chr3:122559709-122564111:122559709-122564245:-,M8/D6,non-DAS,3,ENSG00000138496.17;A5:chr3:122559709-122564111:122559709-122564245:- M8/D6,non-DAS,-0.010264032,1,-71.27698949,"ENST00000492382.5,ENST00000462315.5","ENST00000492382.5,ENST00000462315.5,ENST00000682323.1",Medium Confidence
ENSG00000138496.17;AF:chr3:122559709-122564111:122564242:122559709-122564439:122564577:-,D5/D6,non-DAS,2,ENSG00000138496.17;AF:chr3:122559709-122564111:122564242:122559709-122564439:122564577:- D5/D6,non-DAS,-0.070743653,0.204795205,-3.31265351,"ENST00000471785.5,ENST00000466126.1","ENST00000466126.1,ENST00000477522.6,ENST00000360356.6,ENST00000471785.5",Low Confidence
ENSG00000138496.17;AF:chr3:122559709-122564111:122564242:122559709-122564439:122564577:-,F7/D6,non-DAS,2,ENSG00000138496.17;AF:chr3:122559709-122564111:122564242:122559709-122564439:122564577:- F7/D6,non-DAS,-0.0659096,0.262237762,-6.433309179,"ENST00000471785.5,ENST00000466126.1","ENST00000466126.1,ENST00000477522.6,ENST00000360356.6,ENST00000471785.5",Low Confidence
ENSG00000138496.17;AF:chr3:122559709-122564111:122564315:122559709-122564439:122564577:-,D5/D6,non-DAS,3,ENSG00000138496.17;AF:chr3:122559709-122564111:122564315:122559709-122564439:122564577:- D5/D6,non-DAS,0.02885141,0.207292707,44.15344283,ENST00000462315.5,"ENST00000462315.5,ENST00000477522.6,ENST00000360356.6",Medium Confidence
ENSG00000138496.17;AF:chr3:122559709-122564111:122564315:122559709-122564439:122564577:-,F7/D6,non-DAS,3,ENSG00000138496.17;AF:chr3:122559709-122564111:122564315:122559709-122564439:122564577:- F7/D6,non-DAS,0.102800675,0.124875125,14.8457121,ENST00000462315.5,"ENST00000462315.5,ENST00000477522.6,ENST00000360356.6",Medium Confidence
ENSG00000138496.17;AF:chr3:122559709-122564111:122564315:122559709-122564439:122564577:-,M8/D6,non-DAS,3,ENSG00000138496.17;AF:chr3:122559709-122564111:122564315:122559709-122564439:122564577:- M8/D6,non-DAS,0.003516509,0.237262737,89.80423584,ENST00000462315.5,"ENST00000462315.5,ENST00000477522.6,ENST00000360356.6",Medium Confidence
ENSG00000138592.14;A5:chr15:50424654-50439009:50424514-50439009:+,D5/D6,non-DAS,2,ENSG00000138592.14;A5:chr15:50424654-50439009:50424514-50439009:+ D5/D6,non-DAS,-0.02261791,1,-20.65277378,"ENST00000396444.7,ENST00000558892.1,ENST00000625664.2","ENST00000425032.7,ENST00000561211.5,ENST00000396444.7,ENST00000560954.5,ENST00000625664.2,ENST00000307179.9,ENST00000560730.5,ENST00000558892.1",Low Confidence
ENSG00000138614.16;A5:chr15:65607442-65610796:65607442-65611098:-,D5/D6,non-DAS,3,ENSG00000138614.16;A5:chr15:65607442-65610796:65607442-65611098:- D5/D6,non-DAS,0.015239548,1,62.33983089,"ENST00000573314.5,ENST00000568573.1","ENST00000442903.3,ENST00000313182.7,ENST00000568573.1,ENST00000431261.6,ENST00000573314.5",Medium Confidence
ENSG00000138614.16;A5:chr15:65607442-65610796:65607442-65611098:-,M8/D6,non-DAS,3,ENSG00000138614.16;A5:chr15:65607442-65610796:65607442-65611098:- M8/D6,non-DAS,0.01674418,1,14.7188118,"ENST00000573314.5,ENST00000568573.1","ENST00000442903.3,ENST00000313182.7,ENST00000568573.1,ENST00000431261.6,ENST00000573314.5",Medium Confidence
ENSG00000138668.20;SE:chr4:82355401-82356537:82356683-82356796:-,F7/D6,non-DAS,2,ENSG00000138668.20;SE:chr4:82355401-82356537:82356683-82356796:- F7/D6,non-DAS,0.073804578,0.16983017,19.97292609,"ENST00000313899.12,ENST00000703968.1,ENST00000703969.1,ENST00000703970.1,ENST00000352301.8,ENST00000507010.6,ENST00000703971.1,ENST00000703972.1,ENST00000513584.1","ENST00000353341.8,ENST00000514671.5,ENST00000313899.12,ENST00000513584.1,ENST00000507010.6,ENST00000703968.1,ENST00000503822.2,ENST00000703969.1,ENST00000352301.8,ENST00000508119.6,ENST00000703971.1,ENST00000703972.1,ENST00000703973.1,ENST00000703970.1",Low Confidence
ENSG00000138668.20;SE:chr4:82355401-82356537:82356683-82356796:-,M8/D6,non-DAS,2,ENSG00000138668.20;SE:chr4:82355401-82356537:82356683-82356796:- M8/D6,non-DAS,0.04849929,1,28.84750707,"ENST00000313899.12,ENST00000703968.1,ENST00000703969.1,ENST00000703970.1,ENST00000352301.8,ENST00000507010.6,ENST00000703971.1,ENST00000703972.1,ENST00000513584.1","ENST00000353341.8,ENST00000514671.5,ENST00000313899.12,ENST00000513584.1,ENST00000507010.6,ENST00000703968.1,ENST00000503822.2,ENST00000703969.1,ENST00000352301.8,ENST00000508119.6,ENST00000703971.1,ENST00000703972.1,ENST00000703973.1,ENST00000703970.1",Low Confidence
ENSG00000138674.17;A3:chr4:82881940-82891088:82881937-82891088:-,D5/D6,non-DAS,2,ENSG00000138674.17;A3:chr4:82881940-82891088:82881937-82891088:- D5/D6,non-DAS,0.028641397,0.656443556,12.2777993,"ENST00000395310.7,ENST00000348405.8,ENST00000513858.5,ENST00000311785.11,ENST00000508502.5,ENST00000505984.5,ENST00000508479.5,ENST00000436790.6,ENST00000503058.5,ENST00000507816.5,ENST00000507340.5,ENST00000507867.5,ENST00000506497.5,ENST00000510310.1","ENST00000507867.5,ENST00000507816.5,ENST00000508479.5,ENST00000509142.5,ENST00000507340.5,ENST00000311785.11,ENST00000348405.8,ENST00000513858.5,ENST00000448323.5,ENST00000505984.5,ENST00000506497.5,ENST00000395310.7,ENST00000436790.6,ENST00000511975.5,ENST00000508502.5,ENST00000503058.5,ENST00000510310.1",Low Confidence
ENSG00000138674.17;A3:chr4:82881940-82891088:82881937-82891088:-,M8/D6,non-DAS,2,ENSG00000138674.17;A3:chr4:82881940-82891088:82881937-82891088:- M8/D6,non-DAS,0.055995511,0.331168831,7.743876786,"ENST00000395310.7,ENST00000348405.8,ENST00000513858.5,ENST00000311785.11,ENST00000508502.5,ENST00000505984.5,ENST00000508479.5,ENST00000436790.6,ENST00000503058.5,ENST00000507816.5,ENST00000507340.5,ENST00000507867.5,ENST00000506497.5,ENST00000510310.1","ENST00000507867.5,ENST00000507816.5,ENST00000508479.5,ENST00000509142.5,ENST00000507340.5,ENST00000311785.11,ENST00000348405.8,ENST00000513858.5,ENST00000448323.5,ENST00000505984.5,ENST00000506497.5,ENST00000395310.7,ENST00000436790.6,ENST00000511975.5,ENST00000508502.5,ENST00000503058.5,ENST00000510310.1",Low Confidence
ENSG00000138674.17;A5:chr4:82829058-82842140:82829058-82842185:-,M8/D6,non-DAS,2,ENSG00000138674.17;A5:chr4:82829058-82842140:82829058-82842185:- M8/D6,non-DAS,-0.035324459,1,-8.764174656,"ENST00000395310.7,ENST00000348405.8,ENST00000448323.5,ENST00000505472.5,ENST00000355196.6,ENST00000515749.1","ENST00000515749.1,ENST00000448323.5,ENST00000348405.8,ENST00000505984.5,ENST00000443462.6,ENST00000395310.7,ENST00000505472.5,ENST00000264405.9,ENST00000508502.5,ENST00000355196.6",Low Confidence
ENSG00000138674.17;SE:chr4:82829058-82842185:82842481-82844386:-,F7/D6,non-DAS,2,ENSG00000138674.17;SE:chr4:82829058-82842185:82842481-82844386:- F7/D6,non-DAS,0.067980461,1,14.06764143,"ENST00000443462.6,ENST00000508502.5,ENST00000264405.9,ENST00000505984.5","ENST00000509142.5,ENST00000500777.6,ENST00000311785.11,ENST00000513858.5,ENST00000505984.5,ENST00000443462.6,ENST00000511338.1,ENST00000264405.9,ENST00000508502.5",Low Confidence
ENSG00000138674.17;SE:chr4:82829058-82842185:82842481-82844386:-,M8/D6,non-DAS,2,ENSG00000138674.17;SE:chr4:82829058-82842185:82842481-82844386:- M8/D6,non-DAS,0.068364467,0.566433566,32.57847551,"ENST00000443462.6,ENST00000508502.5,ENST00000264405.9,ENST00000505984.5","ENST00000509142.5,ENST00000500777.6,ENST00000311785.11,ENST00000513858.5,ENST00000505984.5,ENST00000443462.6,ENST00000511338.1,ENST00000264405.9,ENST00000508502.5",Low Confidence
ENSG00000138674.17;SE:chr4:82880922-82881858:82881937-82891088:-,D5/D6,non-DAS,2,ENSG00000138674.17;SE:chr4:82880922-82881858:82881937-82891088:- D5/D6,non-DAS,-0.042883868,0.659911517,-42.03646717,"ENST00000509142.5,ENST00000448323.5,ENST00000511975.5","ENST00000511975.5,ENST00000443462.6,ENST00000509142.5,ENST00000448323.5",Low Confidence
ENSG00000138674.17;SE:chr4:82880922-82881858:82881937-82891088:-,M8/D6,non-DAS,2,ENSG00000138674.17;SE:chr4:82880922-82881858:82881937-82891088:- M8/D6,non-DAS,-0.057304639,0.767132867,-23.93297189,"ENST00000509142.5,ENST00000448323.5,ENST00000511975.5","ENST00000511975.5,ENST00000443462.6,ENST00000509142.5,ENST00000448323.5",Low Confidence
ENSG00000138678.11;RI:chr4:83536108:83536206-83536504:83536763:+,D5/D6,non-DAS,2,ENSG00000138678.11;RI:chr4:83536108:83536206-83536504:83536763:+ D5/D6,non-DAS,0.007209272,0.632617383,139.7199258,ENST00000264409.5,"ENST00000264409.5,ENST00000395226.6",Low Confidence
ENSG00000138678.11;RI:chr4:83536108:83536206-83536504:83536763:+,F7/D6,non-DAS,3,ENSG00000138678.11;RI:chr4:83536108:83536206-83536504:83536763:+ F7/D6,non-DAS,-0.030090873,1,-3.72742537,ENST00000264409.5,"ENST00000264409.5,ENST00000395226.6",Medium Confidence
ENSG00000138678.11;RI:chr4:83536108:83536206-83536504:83536763:+,M8/D6,non-DAS,3,ENSG00000138678.11;RI:chr4:83536108:83536206-83536504:83536763:+ M8/D6,non-DAS,-0.048270163,0.118381618,-1.500126237,ENST00000264409.5,"ENST00000264409.5,ENST00000395226.6",Medium Confidence
ENSG00000138688.17;A5:chr4:122334545-122336192:122334440-122336192:+,D5/D6,non-DAS,2,ENSG00000138688.17;A5:chr4:122334545-122336192:122334440-122336192:+ D5/D6,non-DAS,-0.024552464,0.391192141,-92.75008774,"ENST00000679879.1,ENST00000264501.8,ENST00000684987.1,ENST00000688248.1,ENST00000688823.1,ENST00000686836.1","ENST00000684987.1,ENST00000688823.1,ENST00000679879.1,ENST00000306802.8,ENST00000438707.5,ENST00000690536.1,ENST00000686093.1,ENST00000264501.8,ENST00000388738.8,ENST00000693420.1,ENST00000688248.1,ENST00000686836.1,ENST00000693334.1",Low Confidence
ENSG00000138688.17;A5:chr4:122334545-122336192:122334440-122336192:+,F7/D6,non-DAS,2,ENSG00000138688.17;A5:chr4:122334545-122336192:122334440-122336192:+ F7/D6,non-DAS,-0.017885335,0.694180819,-21.60680795,"ENST00000679879.1,ENST00000264501.8,ENST00000684987.1,ENST00000688248.1,ENST00000688823.1,ENST00000686836.1","ENST00000684987.1,ENST00000688823.1,ENST00000679879.1,ENST00000306802.8,ENST00000438707.5,ENST00000690536.1,ENST00000686093.1,ENST00000264501.8,ENST00000388738.8,ENST00000693420.1,ENST00000688248.1,ENST00000686836.1,ENST00000693334.1",Low Confidence
ENSG00000138688.17;SE:chr4:122325320-122325855:122325917-122328104:+,D5/D6,non-DAS,2,ENSG00000138688.17;SE:chr4:122325320-122325855:122325917-122328104:+ D5/D6,non-DAS,0.044933616,0.391192141,39.18424994,"ENST00000679879.1,ENST00000388738.8,ENST00000690536.1,ENST00000693420.1,ENST00000693334.1,ENST00000686093.1,ENST00000438707.5,ENST00000306802.8","ENST00000684987.1,ENST00000688823.1,ENST00000679879.1,ENST00000306802.8,ENST00000438707.5,ENST00000690536.1,ENST00000686093.1,ENST00000388738.8,ENST00000693420.1,ENST00000264501.8,ENST00000688248.1,ENST00000686836.1,ENST00000693334.1",Low Confidence
ENSG00000138688.17;SE:chr4:122325320-122325855:122325917-122328104:+,F7/D6,non-DAS,2,ENSG00000138688.17;SE:chr4:122325320-122325855:122325917-122328104:+ F7/D6,non-DAS,0.025540619,0.364052614,213.6550112,"ENST00000679879.1,ENST00000388738.8,ENST00000690536.1,ENST00000693420.1,ENST00000693334.1,ENST00000686093.1,ENST00000438707.5,ENST00000306802.8","ENST00000684987.1,ENST00000688823.1,ENST00000679879.1,ENST00000306802.8,ENST00000438707.5,ENST00000690536.1,ENST00000686093.1,ENST00000388738.8,ENST00000693420.1,ENST00000264501.8,ENST00000688248.1,ENST00000686836.1,ENST00000693334.1",Low Confidence
ENSG00000138750.16;MX:chr4:76134362-76136186:76136412-76144390:76134362-76144149:76144292-76144390:-,D5/D6,non-DAS,2,ENSG00000138750.16;MX:chr4:76134362-76136186:76136412-76144390:76134362-76144149:76144292-76144390:- D5/D6,non-DAS,-0.059052637,0.997288426,-42.32369835,ENST00000514987.6,"ENST00000507257.6,ENST00000695550.2,ENST00000514987.6,ENST00000512151.5",Low Confidence
ENSG00000138750.16;MX:chr4:76134362-76136186:76136412-76144390:76134362-76144149:76144292-76144390:-,F7/D6,non-DAS,2,ENSG00000138750.16;MX:chr4:76134362-76136186:76136412-76144390:76134362-76144149:76144292-76144390:- F7/D6,non-DAS,0.011662219,0.822802198,53.15489759,ENST00000514987.6,"ENST00000507257.6,ENST00000695550.2,ENST00000514987.6,ENST00000512151.5",Low Confidence
ENSG00000138757.15;AF:chr4:75662049-75673019:75673205:75662049-75673208:75673401:-,D5/D6,non-DAS,2,ENSG00000138757.15;AF:chr4:75662049-75673019:75673205:75662049-75673208:75673401:- D5/D6,non-DAS,0.066530285,0.869157159,15.65732767,ENST00000678552.1,"ENST00000357854.7,ENST00000678552.1",Low Confidence
ENSG00000138757.15;AF:chr4:75662049-75673019:75673205:75662049-75673208:75673401:-,M8/D6,non-DAS,2,ENSG00000138757.15;AF:chr4:75662049-75673019:75673205:75662049-75673208:75673401:- M8/D6,non-DAS,0.068797983,0.876290376,12.13052365,ENST00000678552.1,"ENST00000357854.7,ENST00000678552.1",Low Confidence
ENSG00000138757.15;AF:chr4:75662049-75673019:75673205:75662049-75673208:75673411:-,F7/D6,non-DAS,2,ENSG00000138757.15;AF:chr4:75662049-75673019:75673205:75662049-75673208:75673411:- F7/D6,non-DAS,-0.018703934,0.76973027,-2.301633396,ENST00000678552.1,"ENST00000678552.1,ENST00000359707.9",Low Confidence
